ID,designation_header,strain_number_header,is_type_strain_header,species,domain,phylum,Oxygen tolerance,Genome seq. accession number,Genome Sequence associated NCBI tax ID
1511,YKJ-13,"DSM 18867, CIP 107405, JCM 10872, KCCM 80002, CCM 7134, KCTC 13914",1,Jeotgalibacillus alimentarius,Bacteria,Bacillota,facultative anaerobe,135826.4,135826
,,,,,,,obligate aerobe,2630968752,135826
1512,SF-57,"DSM 18983, CIP 108511, JCM 11810, KCCM 41644",1,Jeotgalibacillus campisalis,Bacteria,Bacillota,aerobe,220754.4,220754
,,,,,,,obligate aerobe,,
131358,D5,"DSM 28777, KCTC 33550",1,Jeotgalibacillus malaysiensis,Bacteria,Bacillota,aerobe,2636415895,1508404
1499,581,"DSM 1297, ATCC 29841, CCUG 28884, CIP 103308, LMG 6930, NRRL B-14558, NCIMB 2140",1,Jeotgalibacillus marinus,Bacteria,Bacillota,obligate aerobe,2651869825,86667
,,,,,,,,86667.3,86667
159771,22-7,"MCCC 1H00228, KCTC 33930",1,Jeotgalibacillus proteolyticus,Bacteria,Bacillota,aerobe,2835032339,2082395
,,,,,,,obligate aerobe,,
1513,ASL-1,"DSM 23492, CCUG 56751, KCTC 13257, ASL -1",1,Jeotgalibacillus salarius,Bacteria,Bacillota,aerobe,2891177262,546023
,,,,,,,obligate aerobe,,
1514,P9,"DSM 23228, LMG 25523",1,Jeotgalibacillus soli,Bacteria,Bacillota,aerobe,2630968740,889306
,,,,,,,obligate aerobe,,
130206,,"DSM 22174, KCTC 13528, JSM 081008",1,Jeotgalibacillus terrae,Bacteria,Bacillota,aerobe,2901080661,587735
,,,,,,,obligate aerobe,587735.6,587735
14415,"MPA-33, MP 33","DSM 22420, CCM 7679, CCUG 57953, MPA 33, CIP 111750",1,Jeotgalicoccus aerolatus,Bacteria,Bacillota,aerobe,2913404498,709510
,,,,,,,obligate aerobe,709510.3,709510
,,,,,,,,709510.5,709510
14416,"MK-7, MK7","DSM 22419, CCM 7682, CCUG 57956, CIP 111751",1,Jeotgalicoccus coquinae,Bacteria,Bacillota,aerobe,2861262658,709509
,,,,,,,obligate aerobe,709509.3,709509
,,,,,,,,709509.4,709509
14411,"YKJ-101, YRJ-101","DSM 17274, CCM 7135, CCUG 47728, CIP 107958, JCM 11198, KCCM 41448, CGMCC 1.6779",1,Jeotgalicoccus halotolerans,Bacteria,Bacillota,obligate aerobe,157227.3,157227
,,,,,,,,2770939612,157227
14413,,"DSM 19772, CCTCC AA 207028, KCTC 13189, JSM 076033",1,Jeotgalicoccus marinus,Bacteria,Bacillota,aerobe,1122128.4,1122128
,,,,,,,facultative anaerobe,2523533549,1122128
,,,,,,,obligate aerobe,,
14410,A/G14/99/10,"DSM 17030, CCUG 42722, CIP 107946",1,Phocicoccus pinnipedialis,Bacteria,Bacillota,aerobe,110845.3,110845
,,,,,,,facultative anaerobe,110845.4,110845
,,,,,,,microaerophile,2913376348,110845
,,,,,,,obligate aerobe,,
14412,YKJ-115,"DSM 19085, JCM 11199, KCCM 41449, CCUG 47729, CCM 7136, CGMCC 1.6772, CIP 107952",1,Jeotgalicoccus psychrophilus,Bacteria,Bacillota,facultative anaerobe,1122129.3,1122129
,,,,,,,,2524614585,1122129
132617,140805-STR-02,"DSM 102815, CCM 8667, LMG 29445, CIP 111030",1,Phocicoccus schoeneichii,Bacteria,Bacillota,aerobe,1812261.3,1812261
13860,CC-MHSW-1,"DSM 23413, CCM 7767, JCM 15068, CCUG 59509",1,Jhaorihella thermophila,Bacteria,Pseudomonadota,aerobe,2675903694,488547
,,,,,,,,488547.3,488547
17823,,"DSM 45237, CCTCC AA 208023, JCM 16901, YIM 61503",1,Jiangella alba,Bacteria,Actinomycetota,aerobe,2630968302,561176
,,,,,,,obligate aerobe,2839637960,561176
,,,,,,,,561176.4,561176
,,,,,,,,561176.5,561176
17822,D8-87,"DSM 45079, JBRI 2008, KCTC 19222, JCM 15620",1,Jiangella alkaliphila,Bacteria,Actinomycetota,aerobe,2639762615,419479
,,,,,,,obligate aerobe,2639763038,419479
,,,,,,,,419479.6,419479
,,,,,,,,419479.7,419479
17821,,"DSM 44835, CCTCC AA 204001, KCTC 19044, YIM 002, JCM 13367, BCRC 16824, CIP 108735, NCIMB 14350",1,Jiangella gansuensis,Bacteria,Actinomycetota,aerobe,2509601042,987045
,,,,,,,obligate aerobe,987045.5,987045
17825,15-Je-017,"DSM 45357, CCM 7680, CCUG 57954, JCM 17970",1,Jiangella muralis,Bacteria,Actinomycetota,aerobe,2654587582,702383
,,,,,,,obligate aerobe,702383.7,702383
158485,NEAU-YY265,"DSM 106774, CGMCC 4.7475, JCM 32551",1,Jiangella rhizosphaerae,Bacteria,Actinomycetota,aerobe,2839627365,2293569
,,,,,,,obligate aerobe,,
6314,55134,"DSM 20603, ATCC 14870, CIP 55134, NCTC 10816, CCUG 15532, CIP 55.134, JCM 11481, BCRC 15368, CCM 4048, CECT 918, IFM 10529, IFO 15587, IMSNU 21281, NBRC 15587",1,Jonesia denitrificans,Bacteria,Actinomycetota,anaerobe,2808606808,43674
,,,,,,,facultative anaerobe,43674.4,43674
,,,,,,,microaerophile,43674.5,43674
,,,,,,,,471856.5,471856
,,,,,,,,644736376,471856
6315,QH3A7,"DSM 15701, CGMCC 1.3459, CIP 108595, JCM 13009",1,Jonesia quinghaiensis,Bacteria,Actinomycetota,facultative anaerobe,1122130.4,1122130
,,,,,,,obligate aerobe,2524614800,1122130
10620,NP8-5,"DSM 45133, CIP 110031, KCTC 19360, JCM 16948",1,Jongsikchunia kroppenstedtii,Bacteria,Actinomycetota,aerobe,2519899672,468556
,,,,,,,obligate aerobe,468556.3,468556
17784,,"DSM 22815, CCUG 53819, CIP 109408, ADV 126, AIP 136.05",1,Jonquetella anthropi,Bacteria,Synergistota,anaerobe,2508501103,885272
,,,,,,,,885272.3,885272
5732,EN5,"DSM 19592, CGMCC 1.6973, KCTC 12518",1,Joostella marina,Bacteria,Bacteroidota,aerobe,2509276026,926559
,,,,,,,obligate aerobe,926559.3,926559
13563,CHj 404,"DSM 17808, IAM 15023, JCM 21486, KCTC 12095, CIP 108816",1,Kaistia adipata,Bacteria,Pseudomonadota,aerobe,1122131.7,1122131
,,,,,,,obligate aerobe,2524614770,1122131
13564,Ko04,"DSM 23481, KCTC 12575, LMG 23410",1,Kaistia granuli,Bacteria,Pseudomonadota,aerobe,1122132.6,1122132
,,,,,,,,2521172615,1122132
24471,E94,"DSM 25966, CCM 8401, CIP 110381, LMG 26925",1,Kaistia hirudinis,Bacteria,Pseudomonadota,aerobe,1293440.3,1293440
,,,,,,,obligate aerobe,2829893694,1293440
13565,5YN9-8,"DSM 19436, KACC 12605",1,Kaistia soli,Bacteria,Pseudomonadota,aerobe,1122133.4,1122133
,,,,,,,,2582581302,1122133
24804,JKG1,"DSM 26889, JCM 19132",1,Kallotenue papyrolyticum,Bacteria,Chloroflexota,aerobe,2540341237,1325125
159856,XY-R6,"MCCC 1K01498, KCTC 52266, DSM 104294",1,Oceaniglobus roseus,Bacteria,Pseudomonadota,aerobe,2831393767,1737570
,,,,,,,obligate aerobe,,
5378,"RL 2, T 185","DSM 20405, ATCC 27783, CCUG 32236, JCM 1143, JCM 8228, LMG 18931, CIP 103154, NRRL B-14854, BCRC 14621, KCTC 3578, LMG 17754, LMG 18316, LMG 9474, NCFB 2030, NCIMB 702030, NCDO 2030",1,Kandleria vitulina,Bacteria,Bacillota,anaerobe,1410657.3,1410657
,,,,,,,facultative anaerobe,1410657.5,1410657
,,,,,,,,2561511092,1410657
,,,,,,,,2660237909,1410657
397,SW-154,"DSM 16071, KCTC 12183, JCM 12318",1,Kangiella aquimarina,Bacteria,Pseudomonadota,aerobe,1122134.4,1122134
,,,,,,,anaerobe,2515154212,261965
,,,,,,,obligate aerobe,,
133675,YCS-5,"KCTC 23420, CCUG 60526",1,Kangiella geojedonensis,Bacteria,Pseudomonadota,aerobe,2630968673,914150
,,,,,,,obligate aerobe,914150.17,914150
396,SW-125,"DSM 16069, KCTC 12182, JCM 12317",1,Kangiella koreensis,Bacteria,Pseudomonadota,aerobe,523791.5,523791
,,,,,,,anaerobe,644736377,523791
,,,,,,,obligate aerobe,,
133836,BB-Mw22,"KCTC 23892, CCUG 62217",1,Kangiella sediminilitoris,Bacteria,Pseudomonadota,aerobe,1144748.3,1144748
,,,,,,,anaerobe,2751185718,1144748
,,,,,,,obligate aerobe,,
22970,KD-1,"DSM 26752, JCM 18769",1,Keratinibaculum paraultunense,Bacteria,Bacillota,anaerobe,1278232.3,1278232
,,,,,,,,2784746792,1278232
354,"3925, R-20010","DSM 16618, CCUG 47000, LMG 5906, CIP 108214, Api 184-2-84",1,Kerstersia gyiorum,Bacteria,Pseudomonadota,aerobe,206506.12,206506
,,,,,,,obligate aerobe,206506.8,206506
,,,,,,,,2799112210,206506
159863,GI5,"KCTC 52659, JCM 31835",1,Ketobacter alkanivorans,Bacteria,Pseudomonadota,aerobe,2833902402,1917421
132134,,"DSM 104448, CCTCC AA 2010001, KCTC 19775, KLBMP 1111, JCM 31487",1,Kibdelosporangium phytohabitans,Bacteria,Actinomycetota,aerobe,2873434522,860235
,,,,,,,obligate aerobe,860235.4,860235
,,,,,,,,860235.7,860235
166142,F02,"KCTC 52616, MCCC 1H00224",1,Kineobactrum sediminis,Bacteria,Pseudomonadota,obligate aerobe,2832788571,1905677
6316,RA 333,"DSM 7487, ATCC 51238, IFO 15268, NBRC 15268, CCUG 44589, CIP 105426, JCM 10180, CCM 4366, NCFB 3013, NCIMB 13309, VKM Ac-1947",1,Kineococcus aurantiacus,Bacteria,Actinomycetota,microaerophile,2844801912,37633
,,,,,,,obligate aerobe,37633.4,37633
6317,"SRS30216, SRS 30216","DSM 14245, ATCC BAA-149, JCM 12686, CIP 107704, NBRC 101839",1,Kineococcus radiotolerans,Bacteria,Actinomycetota,obligate aerobe,266940.11,266940
,,,,,,,,640753031,266940
6318,RP-B16,"DSM 19711, JCM 16541, KCTC 19366",1,Kineococcus rhizosphaerae,Bacteria,Actinomycetota,aerobe,2728369276,559628
,,,,,,,obligate aerobe,559628.3,559628
6319,S2-20,"DSM 22857, KCTC 19474, CCTCC AB 207179, JCM 16219, NBRC 107624, CIP 110123",1,Kineococcus xinjiangensis,Bacteria,Actinomycetota,aerobe,2731639219,512762
,,,,,,,obligate aerobe,512762.3,512762
3941,"Lpha5, 225","CCUG 57105, DSM 14548, JCM 11399, NBRC 100340",1,Kineosphaera limosa,Bacteria,Actinomycetota,aerobe,111564.3,111564
,,,,,,,obligate aerobe,1184609.3,1184609
,,,,,,,,2524023180,1184609
,,,,,,,,2844806747,111564
6323,I-273,"DSM 44388, JCM 9957, CIP 105753, IFO 16232, NBRC 16232",1,Kineosporia succinea,Bacteria,Actinomycetota,obligate aerobe,1307455.5,1307455
,,,,,,,,2734481999,1307455
,,,,,,,,2923649072,84632
133070,KNHs209,"DSM 100556, ATCC TSD-26",1,Kineothrix alysoides,Bacteria,Bacillota,facultative anaerobe,1469948.5,1469948
,,,,,,,obligate anaerobe,2574179786,1469948
,,,,,,,,2788499853,1469948
10462,A358/72,"DSM 10202, ATCC 33394, NCTC 10995, CIP 103473, CCUG 6516",1,Kingella denitrificans,Bacteria,Pseudomonadota,obligate aerobe,2844173828,502
,,,,,,,,502.4,502
,,,,,,,,502.6,502
,,,,,,,,649989956,888741
,,,,,,,,888741.3,888741
10461,4177/66,"CCUG 352, NCTC 10529, DSM 7536, ATCC 23330, CIP 80.16, CCM 5679, JCM 1479",1,Kingella kingae,Bacteria,Pseudomonadota,microaerophile,2841829122,504
,,,,,,,obligate aerobe,2850297160,887327
,,,,,,,,504.101,504
,,,,,,,,651324044,887327
,,,,,,,,887327.11,887327
,,,,,,,,887327.3,887327
134807,,"CIP 68.12, ATCC 23331, NCTC 10745",0,Kingella kingae,Bacteria,Pseudomonadota,obligate aerobe,504.109,504
135807,,"CIP 80.18, ATCC 23332, NCTC 10746",0,Kingella kingae,Bacteria,Pseudomonadota,obligate aerobe,2844176189,504
,,,,,,,,504.102,504
,,,,,,,,504.108,504
10463,"UB 38(Dewhirst), UB-38","DSM 18271, ATCC 51147, CCM 4589, CCUG 30450, CIP 103803, FDC UB-38, DSM 115982",1,Kingella oralis,Bacteria,Pseudomonadota,aerobe,505.115,505
,,,,,,,microaerophile,629741.3,629741
,,,,,,,obligate aerobe,643886193,629741
10464,3/SID/1128,"DSM 18304, CCUG 49773, CIP 108935, NCTC 13336",1,Kingella potus,Bacteria,Pseudomonadota,microaerophile,2574180453,1122136
,,,,,,,obligate aerobe,265175.3,265175
,,,,,,,,2850299292,265175
3031,KIN192,"DSM 25082, CCUG 53117, CECT 7319",1,Roseateles asaccharophilus,Bacteria,Pseudomonadota,aerobe,2770939493,582607
,,,,,,,,582607.3,582607
133556,,"KCCM 90076, JCM 15607, KMD 001, DSM 21796, NCIMB 14710",1,Kistimonas asteriae,Bacteria,Pseudomonadota,aerobe,517724.3,517724
15015,A-377,"DSM 40127, ATCC 10762, ATCC 23884, CBS 664.68, IFO 12594, IFO 12843, ISP 5127, JCM 4008, KACC 20180, NBRC 12594, NBRC 12843, NRRL 2209, RIA 1129, BCRC 11610, CBS 434.51, CCM 3239, CECT 3206, CGMCC 4.0568, CIP 57.11, HAMBI 1072, HAMBI 313, HUT 6048, HUT 6097, ICMP 499, IFM 1042, IFM 1218, IFM 1219, IFO 3712, IMET 43577, JCM 4624, LMG 5968, MTCC 325, NBIMCC 3424, NBRC 3712, NCAIM B.01479, NCIMB 8234, NRRL B-2183, NRRL B-2657, NRRL B-5404, NRRL ISP-5127, RIA 57, VKM Ac-771, VTT E-042475",1,Kitasatospora aureofaciens,Bacteria,Actinomycetota,obligate aerobe,1894.1,1894
,,,,,,,,1894.23,1894
,,,,,,,,1894.9,1894
,,,,,,,,1916.16,1916
,,,,,,,,2563366689,1894
,,,,,,,,2563366690,1894
,,,,,,,,2563366691,1894
,,,,,,,,2582581494,1894
,,,,,,,,2639762732,1894
,,,,,,,,2654587546,1894
14858,SK-3255,"DSM 44780, CIP 107255, IFO 16452, JCM 10915, KCTC 19932, NBRC 16452, NRRL B-23134, BCRC 16811, IAM 15157, NCIMB 14261, NRRL B-24134",1,Kitasatospora cineracea,Bacteria,Actinomycetota,obligate aerobe,2781126035,88074
,,,,,,,,88074.3,88074
14861,2050-015,"DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835",1,Kitasatospora gansuensis,Bacteria,Actinomycetota,aerobe,258050.3,258050
,,,,,,,obligate aerobe,2863349733,258050
14859,SK-3406,"DSM 44781, CIP 107256, IFO 16453, JCM 10916, KCTC 19933, NBRC 16453, NRRL B-24135, BCRC 16812, IAM 15156",1,Kitasatospora cineracea,Bacteria,Actinomycetota,facultative anaerobe,2786546131,88075
,,,,,,,obligate aerobe,88075.4,88075
14867,52108a,"DSM 44826, AS 4.1878, JCM 14111, CGMCC 4.1878",1,Kitasatospora viridis,Bacteria,Actinomycetota,aerobe,281105.3,281105
,,,,,,,obligate aerobe,2818991472,281105
4358,,"NCDC 819-56, IFO 13534, DSM 30053, ATCC 13048, CCUG 1429, CECT 684, CIP 60.86, DSM 26516, JCM 1235, KCTC 2190, LMG 2094, NBRC 13534, NCTC 10006, WDCM 00175, CDC 819-56, ACM 4982, BCRC 10370, CGMCC 1.2021, HAMBI 101, HAMBI 1898, HUT 8111, IAM 12348, LMG 2968, NCIMB 10102, PCM 532, VTT E-88325, CCM 7797",1,Klebsiella aerogenes,Bacteria,Pseudomonadota,facultative anaerobe,1028307.3,1028307
,,,,,,,,548.355,548
,,,,,,,,548.405,548
,,,,,,,,548.864,548
,,,,,,,,650716035,1028307
23002,W14,"DSM 25444, ATCC BAA-2403, CIP 110787, CCUG 66515",1,Klebsiella michiganensis,Bacteria,Pseudomonadota,aerobe,1134687.164,1134687
,,,,,,,,1134687.61,1134687
,,,,,,,,2916627578,1134687
4941,479-2,"DSM 5175, ATCC 13182, IAM 14201, JCM 1665, CCUG 15717, CECT 860, CIP 103434, KACC 11934, LMG 3055, NBRC 102593, NBRC 105695, NCIMB 12259, VTT E-97766, CRBIP28.103",1,Klebsiella oxytoca,Bacteria,Pseudomonadota,aerobe,1218097.3,1218097
,,,,,,,facultative anaerobe,2731957710,1218097
,,,,,,,,571.1124,571
4948,240,"DSM 2026, ATCC 15380, NCIB 418, NCTC 418, CIP 103733, NCDO 711, NCTC 240",0,Klebsiella pneumoniae,Bacteria,Pseudomonadota,aerobe,1226680.3,1226680
,,,,,,,facultative anaerobe,2740892456,573
,,,,,,,,2922810722,548
,,,,,,,,548.407,548
,,,,,,,,573.148,573
,,,,,,,,573.18084,573
4968,,"DSM 681, ATCC 10031, NCIB 9111, NCTC 7427, CCUG 10785, NCDC 401-68, PCI 602, CIP 53.153, NCIMB 9111",0,Klebsiella pneumoniae,Bacteria,Pseudomonadota,aerobe,573.20129,573
,,,,,,,facultative anaerobe,,
4969,,"CCUG 58866, DSM 789, ATCC 4352, NCIB 10341, WDCM 00192, JCM 20348, CIP 104216, IAM 12015, IFO 13277, NBRC 13277, NCIMB 10341, CECT 8453, NCTC 13635",0,Klebsiella pneumoniae,Bacteria,Pseudomonadota,aerobe,573.30826,573
,,,,,,,facultative anaerobe,,
136196,,"CIP 52.230, NCTC 9145",0,Klebsiella pneumoniae,Bacteria,Pseudomonadota,aerobe,573.20166,573
,,,,,,,facultative anaerobe,,
137160,C 5046,"CIP 52.146, NCTC 5056",0,Klebsiella pneumoniae,Bacteria,Pseudomonadota,aerobe,573.20137,573
,,,,,,,facultative anaerobe,,
138440,B 5055,"CIP 52.145, NCTC 5055",0,Klebsiella pneumoniae,Bacteria,Pseudomonadota,aerobe,2634166475,1205678
,,,,,,,facultative anaerobe,573.1488,573
,,,,,,,,573.20128,573
139426,,"CIP 110798, NCTC 11228, ATCC 29665, CCUG 19208, CECT 140, CECT 997, CNCTC 6124, BRL 1003",0,Klebsiella pneumoniae,Bacteria,Pseudomonadota,aerobe,573.20149,573
157025,,"CCUG 68727, NCTC 13442",0,Klebsiella pneumoniae,Bacteria,Pseudomonadota,aerobe,573.20125,573
157026,,"NCTC 13443, CCUG 68728",0,Klebsiella pneumoniae,Bacteria,Pseudomonadota,aerobe,573.2012,573
4970,D5050,"DSM 16358, ATCC 11296, NCTC 5050, CCUG 15938, CCM 5972, JCM 1663, BCRC 17592, CCM 5792, CECT 851, CIP 52.211, LMG 3113, LMG 3118, NBRC 105683, VTT E-97790",1,Klebsiella pneumoniae subsp. ozaenae,Bacteria,Pseudomonadota,facultative anaerobe,1218098.3,1218098
,,,,,,,,2645728049,574
,,,,,,,,2731957711,1218098
,,,,,,,,574.22,574
,,,,,,,,574.3,574
137233,"F5052, O30","CIP 52.213, ATCC 11298, NCTC 5052",0,Klebsiella pneumoniae subsp. ozaenae,Bacteria,Pseudomonadota,facultative anaerobe,573.20138,573
139435,"O45, E5051","CIP 52.212, ATCC 11297, NCTC 5051, CCUG 416",0,Klebsiella pneumoniae subsp. ozaenae,Bacteria,Pseudomonadota,facultative anaerobe,573.20147,573
4959,"298-53, 298/53","CCUG 225, NCDC 410-68, DSM 30104, ATCC 13883, IAM 14200, JCM 1662, NCTC 9633, WDCM 00097, BCRC 10692, CECT 143, CIP 82.91, IFO 14940, LMG 2095, NBRC 14940, NCDC 298-53, NCIMB 13883, NCIMB 13281, CCM 7798",1,Klebsiella pneumoniae subsp. pneumoniae,Bacteria,Pseudomonadota,aerobe,1162296.3,1162296
,,,,,,,facultative anaerobe,1218099.3,1162296
,,,,,,,,1236531.3,1162296
,,,,,,,,2671180284,72407
,,,,,,,,2731957630,1218099
,,,,,,,,2916615176,1236531
,,,,,,,,2916633671,573
,,,,,,,,573.1353,573
,,,,,,,,573.18136,573
,,,,,,,,573.272,573
130305,"01A030, SB11","DSM 28211, CIP 110771, CCUG 70915, CRBIP28.95, CIP 111866",1,Klebsiella quasipneumoniae subsp. quasipneumoniae,Bacteria,Pseudomonadota,aerobe,1463165.528,1463165
,,,,,,,,1463165.529,1463165
,,,,,,,,1463165.549,1463165
,,,,,,,,1463165.59,1463165
,,,,,,,,1463165.631,1463165
130306,"07A044, SB30","CCUG 70916, DSM 28212, CIP 110770, CRBIP28.112, CIP 111867",1,Klebsiella quasipneumoniae subsp. similipneumoniae,Bacteria,Pseudomonadota,aerobe,1463165.527,1463165
,,,,,,,,1463165.548,1463165
,,,,,,,,1463165.589,1463165
,,,,,,,,1463165.63,1463165
156137,,"CCUG 60507, NCTC 9140",0,Klebsiella sp.,Bacteria,Pseudomonadota,aerobe,573.20109,573
156138,,"CCUG 60508, NCTC 9174",0,Klebsiella sp.,Bacteria,Pseudomonadota,aerobe,573.27591,573
4966,F2R9,"DSM 15968, ATCC BAA-830, CFNE 2004, CCUG 53906, CIP 108585",1,Klebsiella variicola subsp. variicola,Bacteria,Pseudomonadota,aerobe,244366.17,244366
,,,,,,,facultative anaerobe,244366.674,244366
,,,,,,,,2630968774,244366
133650,LX3,"DSM 16265, JCM 12419, CCUG 57108, CIP 108642, LMG 23571",0,Klebsiella variicola,Bacteria,Pseudomonadota,aerobe,244366.305,244366
,,,,,,,facultative anaerobe,244366.635,244366
,,,,,,,,2916621918,244366
23033,PB34,"DSM 45843, JCM 17785, KCTC 19880",1,Klenkia soli,Bacteria,Actinomycetota,aerobe,1052260.5,1052260
,,,,,,,obligate aerobe,2599185180,1052260
24062,3-wff-81,"DSM 45962, CGMCC 1.12303, NBRC 109416, JCM 31768",1,Klenkia taihuensis,Bacteria,Actinomycetota,aerobe,1225127.3,1225127
,,,,,,,obligate aerobe,1225127.4,1225127
,,,,,,,,2599185298,1225127
7332,"44C3, C44","DSM 18031, ATCC BAA-1524, JCM 16542",1,Klugiella xanthotipulae,Bacteria,Actinomycetota,aerobe,244735.3,244735
,,,,,,,,2818991320,244735
4973,0648-74,"DSM 4611, ATCC 33433, CDC 0648-74, CIP 82.95, GIFU 10603, IAM 14203, NBRC 102466, CCUG 15716, CECT 861, JCM 21070, LMG 7871",1,Kluyvera ascorbata,Bacteria,Pseudomonadota,aerobe,1006000.3,1006000
,,,,,,,obligate aerobe,2588253795,1006000
4976,"CL 248/74, 2065-78","DSM 4588, ATCC 33435, CDC 2065-78, CIP 82.96, GIFU 10604, IAM 14204, CCUG 18767, CECT 862, JCM 7580, BCRC 14813, LMG 7859, NBRC 102467, NCTC 12993",1,Kluyvera cryocrescens,Bacteria,Pseudomonadota,aerobe,1218112.3,1218112
,,,,,,,,2731957624,1218112
,,,,,,,,580.16,580
4979,,"DSM 9409, ATCC 51603, CDC 2891-76, JCM 16938, CCUG 35513, CCM 4865, CIP 106361",1,Kluyvera georgiana,Bacteria,Pseudomonadota,aerobe,1354264.4,1354264
,,,,,,,facultative anaerobe,2802429590,1354264
4971,E86,"CCUG 14183, CIP 79-27, NCTC 12125, LMG 2785, DSM 4581, ATCC 33110, CIP 79.27, CUETM 77.130, IAM 14238, JCM 1238, BCRC 14808, CCM 3433, CUETM 77-130, HAMBI 1299, HUT 8114, NBRC 102594, NCIMB 13626, VTT E-97862",1,Enterobacter intermedius,Bacteria,Pseudomonadota,aerobe,1218113.4,1218113
,,,,,,,facultative anaerobe,2731957696,1218113
,,,,,,,,61648.17,61648
6271,5317S-21,"DSM 18566, KACC 20583, JCM 16377, NBRC 106306",1,Knoellia aerolata,Bacteria,Actinomycetota,aerobe,1385519.3,1385519
,,,,,,,obligate aerobe,2639762785,1385519
6272,TL1,"DSM 25785, CGMCC 1.10749, KCTC 19810, JCM 18318",1,Knoellia flava,Bacteria,Actinomycetota,aerobe,1385518.3,1385518
,,,,,,,obligate aerobe,2630968446,1385518
,,,,,,,,913969.3,913969
133714,DMZ1,"KACC 15114, JCM 17313, NBRC 109775",1,Knoellia locipacati,Bacteria,Actinomycetota,aerobe,882824.3,882824
,,,,,,,obligate aerobe,,
6269,2162-038,"DSM 12331, CIP 106775, KCTC 19936, CCUG 47139, HKI 0119, JCM 11536, IAM 15304, NBRC 100350, NCIMB 14353",1,Knoellia sinensis,Bacteria,Actinomycetota,aerobe,1385520.3,1385520
,,,,,,,,2630968646,1385520
6270,2163-021,"CCUG 48178, HKI 0120, DSM 12332, CIP 106776, KCTC 19937, JCM 11537, IAM 15305, NBRC 100351",1,Knoellia subterranea,Bacteria,Actinomycetota,aerobe,1385521.3,1385521
,,,,,,,obligate aerobe,2634166482,1385521
7658,,"CCUG 55751, JCM 14118, DSM 16004, CCM 132, NBRC 110786",1,Kocuria carniphila,Bacteria,Actinomycetota,microaerophile,262208.3,262208
,,,,,,,,2865693805,262208
159437,,"DSM 27811, SCSIO 13007, NBRC 109942",1,Kocuria coralli,Bacteria,Actinomycetota,aerobe,SZWF01000000,1461025
7662,HO-9041,"DSM 22142, CCTCC AB 206106, KCTC 19306, JCM 15621, NBRC 107626",1,Kocuria flava,Bacteria,Actinomycetota,aerobe,2721755800,446860
,,,,,,,,446860.1,446860
,,,,,,,,446860.3,446860
,,,,,,,,446860.4,446860
,,,,,,,,446860.5,446860
,,,,,,,,446860.6,446860
,,,,,,,,446860.7,446860
7657,,"DSM 16420, KCTC 9943, KMM 3905, CCUG 51442, JCM 13363, NBRC 110801",1,Kocuria marina,Bacteria,Actinomycetota,aerobe,223184.2,223184
7643,TAGA27,"DSM 11925, CCM 4949, IFO 16318, NBRC 16318, CCUG 52395, CIP 105971, JCM 11652, IAM 15064, LMG 19167",1,Kocuria palustris,Bacteria,Actinomycetota,aerobe,2562617128,71999
,,,,,,,obligate aerobe,2893684298,71999
,,,,,,,,71999.21,71999
7646,,"DSM 348, ATCC 9341, PCI 1001, JCM 20050, BCRC 10449, CCM 552, CECT 241, CIP 53.45, CNCTC 5039, IAM 1099, IFO 12708, LMG 8194, LMG 8764, LMG 8789, LMG 8816, NBRC 103217, NBRC 12708, NBRC 3232, NCIMB 8553, NCTC 8340, IMET 10397, NCDO 758",0,Kocuria rhizophila,Bacteria,Actinomycetota,facultative anaerobe,378753.5,378753
,,,,,,,obligate aerobe,72000.33,72000
7641,,"DSM 20447, ATCC 186, CCM 679, NCTC 7523, CCUG 4312, IAM 1315, IFO 3768, JCM 11614, BCRC 11044, CECT 5052, CECT 52, CIP 71.15, IAM 14818, IMSNU 11063, IMSNU 21322, JCM 7236, KCCM 40158, KCTC 3137, KCTC 3199, KCTC 3488, LMG 14224, NBRC 3768, NCFB 975, NCIMB 11696, NRRL B-2977, PCM 548, VKM Ac-2200, VKM B-1236, VKM B-1823, NCDO 975",1,Kocuria rosea,Bacteria,Actinomycetota,aerobe,1275.17,1275
,,,,,,,obligate aerobe,1275.18,1275
,,,,,,,,1275.9,1275
,,,,,,,,2818991576,1275
7640,,"DSM 12801, ATCC 49321, JCM 21325, CIP 106741, IAM 14819, IFO 15588, NBRC 15588",0,Kocuria rosea,Bacteria,Actinomycetota,obligate aerobe,1275.7,1275
166538,M5W7-7,"KCTC 49195, CGMCC 1.13744",1,Kocuria soli,Bacteria,Actinomycetota,aerobe,2866510393,2485125
