Accession,phylum,PF00115.25,PF00116.26,PF00199.24,PF00296.26,PF00510.24,PF01521.26,PF02678.22,PF03063.25,PF05726.19,PF08007.18,PF10371.14,PF13597.11,PF16901.10,PF17773.7,PF02579.22,PF02628.20,PF08530.16,PF01871.22,PF02906.19,PF09989.15,Oxygen2
GCA_003977615.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_029625315.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_003202435.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
GCA_014201735.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
GCA_003987395.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
GCA_900107965.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000379965.1,Bacteroidota,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
GCA_003350545.1,Bacteroidota,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
GCA_003014555.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_003966145.1,Bacillota,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_014652715.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
GCA_900044055.2,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_002013915.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_001742305.1,Bacillota,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0
GCA_004138485.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0
GCA_001507545.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_014201835.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_002216005.1,Bacillota,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1
GCA_900112315.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000812875.1,Bacteroidota,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
GCA_900100795.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_900099655.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_008801605.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_005405545.1,Bacillota,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
GCA_001571065.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_001431505.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0
GCA_001310775.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_016907295.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0
GCA_016908935.1,Bacillota,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1
GCA_014640255.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_009720825.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_001758465.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_940677205.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
GCA_003024515.2,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_001544755.2,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_013131805.1,Actinomycetota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000295935.2,Bacteroidota,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0
GCA_900101835.1,Bacillota,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
GCA_001046635.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_007164725.1,Bacillota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
GCA_900105185.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_014196925.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_900090305.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_900114265.1,Bacteroidota,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0
GCA_003337315.1,Bacillota,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
GCA_000194605.1,Bacteroidota,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_900100155.1,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
GCA_001274895.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
GCA_014637345.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000774145.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_900112355.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_003234965.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000503215.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_007829955.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_011927785.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_002014825.1,Pseudomonadota,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
GCA_009831235.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000426545.1,Bacillota,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
GCA_003368535.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_002407065.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_014203325.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_007858185.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_007641255.1,Bacillota,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
GCA_003171675.1,Bacteroidota,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
GCA_003313385.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_016908275.1,Bacillota,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
GCA_001544015.1,Bacillota,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
GCA_003664125.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_001613125.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
GCA_005938195.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_900175965.1,Actinomycetota,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
GCA_001591345.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000375345.1,Pseudomonadota,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
GCA_009827395.1,Pseudomonadota,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0
GCA_014646355.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_023516435.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_900107685.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_900103865.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_009649175.1,Pseudomonadota,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
GCA_003339815.1,Actinomycetota,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
GCA_900163565.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_004362145.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_001593605.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003010935.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_014201585.1,Bacillota,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_017874255.1,Bacillota,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
GCA_002167005.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_017356265.1,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_900142195.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_014204795.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_001613225.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_001437075.1,Bacillota,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
GCA_000184945.1,Bacteroidota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
GCA_000215085.1,Bacillota,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
GCA_003201815.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_900109685.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003003005.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003856495.1,Bacillota,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_003345655.1,Pseudomonadota,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
GCA_005116735.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_002006345.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
GCA_003008695.1,Bacillota,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
GCA_002252505.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_900114085.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_000382145.1,Pseudomonadota,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
GCA_900103875.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_014646235.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_014192055.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000368865.1,Pseudomonadota,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_000231385.3,Bacillota,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_004405125.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_900091555.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_010667645.1,Actinomycetota,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
GCA_004916895.1,Bacteroidota,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0
GCA_900109355.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003663885.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_003149515.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_025234735.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
GCA_001752395.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
GCA_013623835.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003601925.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
GCA_000378065.1,Bacteroidota,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
GCA_009184905.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000308875.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_026261605.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0
GCA_900445265.1,Bacillota,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1
GCA_006351925.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
GCA_000715685.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000735715.2,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000243155.3,Bacillota,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_014197795.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1
GCA_004296575.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_001591365.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_003443895.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_001591405.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_001439785.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
GCA_003634275.1,Pseudomonadota,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
GCA_020404845.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_013240295.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_001273755.1,Bacillota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_003569005.1,Pseudomonadota,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
GCA_900095795.1,Bacteroidota,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1
GCA_002266285.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_001281265.1,Bacillota,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
GCA_900182725.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000422945.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000378125.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_014203715.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_001989995.2,Pseudomonadota,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
GCA_905397435.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_003865365.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_000763575.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_900103225.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_900115005.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_014202825.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_014642655.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_900177405.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000016645.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_000307225.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1
GCA_003576535.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
GCA_002355595.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000720335.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_014200015.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000245735.2,Pseudomonadota,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
GCA_001281525.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000213575.1,Bacteroidota,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
GCA_000772535.1,Pseudomonadota,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
GCA_900129665.1,Bacteroidota,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0
GCA_001562415.1,Bacillota,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1
GCA_000233955.1,Bacteroidota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
GCA_001730685.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_001042695.1,Actinomycetota,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GCA_012931685.1,Bacteroidota,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_001968835.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
GCA_001720485.1,Pseudomonadota,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0
GCA_003994465.1,Bacillota,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
GCA_002954225.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_001005215.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_025215075.1,Bacteroidota,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_900497695.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_000315235.1,Bacillota,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
GCA_000378145.1,Bacillota,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
GCA_002207765.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
GCA_904846695.1,Pseudomonadota,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
GCA_014645495.1,Bacteroidota,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
GCA_003332275.1,Pseudomonadota,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
GCA_003416885.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_003428695.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_003057875.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_000237085.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_004359195.1,Bacteroidota,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
GCA_006337125.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_003259155.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_003429095.1,Bacillota,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_014653175.1,Bacteroidota,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003020585.1,Bacteroidota,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
GCA_026420865.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_004118675.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0
GCA_004346165.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_900142325.1,Bacteroidota,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0
GCA_000164695.2,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_016405145.1,Actinomycetota,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
GCA_900105385.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000403355.2,Actinomycetota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1
GCA_001648555.1,Bacillota,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_003443995.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000214175.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_004766045.1,Bacillota,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1
GCA_016722785.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
GCA_014203125.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1
GCA_006352475.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_012396615.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
GCA_002102345.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_002101965.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003569805.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_016907535.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_001613465.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_001729785.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
GCA_024753255.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_021311115.1,Bacteroidota,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
GCA_000424985.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_019753765.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_001182895.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000737785.1,Bacteroidota,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
GCA_000154285.1,Bacillota,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
GCA_000308635.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_001281175.1,Bacillota,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
GCA_000368625.1,Pseudomonadota,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
GCA_001983175.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_003202235.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000368785.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
